city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year,mpg_diff,engine_efficiency,engine_power_density,size_category,drivetrain_type,vehicle_age,fuel_efficiency_category,is_high_performance,is_luxury,is_electric,is_diesel,is_hybrid,is_automatic,is_manual,make_encoded,class_encoded,drive_encoded,fuel_type_encoded,transmission_encoded,size_category_encoded,drivetrain_type_encoded,city_mpg_scaled,combination_mpg_scaled,cylinders_scaled,displacement_scaled,highway_mpg_scaled,year_scaled,vehicle_age_scaled,engine_efficiency_scaled
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd convertible,a,2016,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,8,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,-0.9486832980505138,0.9486832980505138,-0.06499452847827963
25,compact car,29,4.0,2.4,fwd,gas,35,acura,ilx,a,2016,10,12.03319502074689,0.5985037406483791,small,front_wheel,8,medium,0,1,0,0,0,1,0,0,0,2,2,0,3,2,0.43489038957152415,0.6599564613138468,-0.7266130964452053,-0.414401440068745,0.9362578786180655,-0.9486832980505138,0.9486832980505138,-0.057487630643743126
24,midsize car,27,4.0,2.0,fwd,gas,32,hyundai,elantra gt,a,2016,8,13.432835820895523,0.49875311720698257,medium,front_wheel,8,medium,0,0,0,0,0,1,0,13,2,2,2,0,1,2,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.4967627151131414,-0.9486832980505138,0.9486832980505138,-0.05540969874343478
16,two seater,18,8.0,5.0,rwd,gas,23,jaguar,f-type r convertible,a,2016,7,3.5928143712574854,0.6242197253433208,sports,rear_wheel,8,low,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.6707631432374358,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.9486832980505138,0.9486832980505138,-0.07001837153130291
15,two seater,18,8.0,5.0,awd,gas,23,jaguar,f-type r awd coupe,a,2016,8,3.5928143712574854,0.6242197253433208,sports,all_wheel,8,low,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.9486832980505138,0.9486832980505138,-0.07001837153130291
15,two seater,18,8.0,5.0,awd,gas,23,jaguar,f-type r awd convertible,a,2016,8,3.5928143712574854,0.6242197253433208,sports,all_wheel,8,low,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.9486832980505138,0.9486832980505138,-0.07001837153130291
15,large car,18,8.0,5.0,rwd,gas,23,jaguar,xj,a,2016,8,3.5928143712574854,0.6242197253433208,large,rear_wheel,8,low,1,1,0,0,0,1,0,15,1,3,2,0,0,3,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.9486832980505138,0.9486832980505138,-0.07001837153130291
15,large car,18,8.0,5.0,rwd,gas,23,jaguar,xjl,a,2016,8,3.5928143712574854,0.6242197253433208,large,rear_wheel,8,low,1,1,0,0,0,1,0,15,1,3,2,0,0,3,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.9486832980505138,0.9486832980505138,-0.07001837153130291
20,midsize car,23,6.0,3.5,fwd,gas,30,acura,rlx,a,2016,10,6.552706552706553,0.5823627287853578,medium,front_wheel,8,medium,1,1,0,0,0,1,0,0,2,2,2,0,1,2,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.4603817812906091,0.20376593944319205,-0.9486832980505138,0.9486832980505138,-0.0656240623738011
28,midsize car,30,6.0,3.5,awd,gas,31,acura,rlx hybrid,a,2016,3,8.547008547008547,0.5823627287853578,medium,all_wheel,8,medium,0,1,0,0,1,1,0,0,2,1,2,0,1,0,0.8034415671745109,0.7937971890876726,0.3943888756301469,0.4603817812906091,0.35026432727816675,-0.9486832980505138,0.9486832980505138,-0.06266328577142669
16,subcompact car,19,6.0,3.8,awd,gas,22,nissan,gt-r,a,2016,6,4.986876640419948,0.632279534109817,small,all_wheel,8,low,1,0,0,0,0,1,0,23,11,1,2,0,3,0,-0.6707631432374358,-0.6784508164244121,0.3943888756301469,0.6989590234795237,-0.9682211632366056,-0.9486832980505138,0.9486832980505138,-0.06794872161841004
26,compact car,29,4.0,1.6,fwd,gas,32,hyundai,veloster,a,2016,6,18.012422360248447,0.39900249376558605,small,front_wheel,8,medium,0,0,0,0,0,1,0,13,0,2,2,0,3,2,0.5577407821058531,0.6599564613138468,-0.7266130964452053,-1.050607419239184,0.4967627151131414,-0.9486832980505138,0.9486832980505138,-0.04861076221676762
25,compact car,28,4.0,1.6,fwd,gas,33,hyundai,veloster,m,2016,8,17.391304347826086,0.39900249376558605,small,front_wheel,8,medium,0,0,0,0,0,0,1,13,0,2,2,1,3,2,0.43489038957152415,0.5261157335400208,-0.7266130964452053,-1.050607419239184,0.6432611029481161,-0.9486832980505138,0.9486832980505138,-0.049532885186983615
25,midsize car,30,6.0,3.0,awd,diesel,38,audi,a6 quattro,a,2016,13,9.966777408637874,0.49916805324459235,medium,all_wheel,8,medium,0,1,0,1,0,1,0,2,2,1,0,0,1,0,0.43489038957152415,0.7937971890876726,0.3943888756301469,0.06275304430908452,1.3757530421229895,-0.9486832980505138,0.9486832980505138,-0.06055547138910033
15,large car,18,8.0,5.0,rwd,gas,23,hyundai,equus,a,2016,8,3.5928143712574854,0.6242197253433208,large,rear_wheel,8,low,1,0,0,0,0,1,0,13,1,3,2,0,0,3,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.9486832980505138,0.9486832980505138,-0.07001837153130291
18,minivan,20,6.0,3.3,fwd,gas,24,kia,sedona,a,2016,6,6.042296072507553,0.5490848585690515,minivan,front_wheel,8,low,1,0,0,0,0,1,0,17,5,2,2,0,2,2,-0.4250623581687781,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.6752243875666561,-0.9486832980505138,0.9486832980505138,-0.06638182695093016
18,minivan,21,6.0,3.3,fwd,gas,25,kia,sedona sx,a,2016,7,6.344410876132931,0.5490848585690515,minivan,front_wheel,8,medium,1,0,0,0,0,1,0,17,5,2,2,0,2,2,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.3013302864979991,-0.5287259997316814,-0.9486832980505138,0.9486832980505138,-0.0659333018808251
17,minivan,19,6.0,3.3,fwd,gas,22,kia,sedona sxl,a,2016,5,5.740181268882176,0.5490848585690515,minivan,front_wheel,8,low,1,0,0,0,0,1,0,17,5,2,2,0,2,2,-0.547912750703107,-0.6784508164244121,0.3943888756301469,0.3013302864979991,-0.9682211632366056,-0.9486832980505138,0.9486832980505138,-0.06683035202103522
17,standard sport utility vehicle,20,6.0,3.6,awd,gas,24,porsche,cayenne,a,2016,7,5.54016620498615,0.5990016638935108,suv_large,all_wheel,8,low,1,1,0,0,0,1,0,24,10,1,2,0,5,0,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.539907528686914,-0.6752243875666561,-0.9486832980505138,0.9486832980505138,-0.06712729798157568
22,two seater,26,4.0,2.0,rwd,gas,32,bmw,z4 sdrive28i,a,2016,10,12.935323383084578,0.49875311720698257,sports,rear_wheel,8,medium,0,1,0,0,0,1,0,4,12,3,2,0,4,3,0.0663392119685375,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.4967627151131414,-0.9486832980505138,0.9486832980505138,-0.05614831465490131
20,small sport utility vehicle,23,4.0,2.0,fwd,gas,28,hyundai,santa fe sport fwd,a,2017,8,11.442786069651742,0.49875311720698257,suv_small,front_wheel,7,medium,0,0,0,0,0,1,0,13,7,2,2,0,6,2,-0.17936157310012027,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.08923083622675736,-0.6324555320336759,0.6324555320336759,-0.05836416238930092
20,small sport utility vehicle,23,4.0,2.0,fwd,gas,27,hyundai,santa fe sport ultimate fwd,a,2017,7,11.442786069651742,0.49875311720698257,suv_small,front_wheel,7,medium,0,0,0,0,0,1,0,13,7,2,2,0,6,2,-0.17936157310012027,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.05836416238930092
19,small sport utility vehicle,22,4.0,2.0,awd,gas,26,hyundai,santa fe sport awd,a,2017,7,10.945273631840797,0.49875311720698257,suv_small,all_wheel,7,medium,0,0,0,0,0,1,0,13,7,1,2,0,6,0,-0.3022119656344492,-0.2769286331029344,-0.7266130964452053,-0.7325044296539646,-0.38222761189670673,-0.6324555320336759,0.6324555320336759,-0.05910277830076747
19,small sport utility vehicle,21,4.0,2.0,awd,gas,24,hyundai,santa fe sport ultimate awd,a,2017,5,10.447761194029852,0.49875311720698257,suv_small,all_wheel,7,medium,0,0,0,0,0,1,0,13,7,1,2,0,6,0,-0.3022119656344492,-0.4107693608767603,-0.7266130964452053,-0.7325044296539646,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.05984139421223401
19,standard sport utility vehicle,21,6.0,3.0,awd,gas,25,audi,q7,a,2017,6,6.9767441860465125,0.49916805324459235,suv_large,all_wheel,7,medium,1,1,0,0,0,1,0,2,10,1,2,0,5,0,-0.3022119656344492,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.5287259997316814,-0.6324555320336759,0.6324555320336759,-0.06499452847827963
29,midsize car,33,4.0,2.0,fwd,gas,38,hyundai,elantra se,a,2017,9,16.417910447761194,0.49875311720698257,medium,front_wheel,7,high,0,0,0,0,0,1,0,13,2,2,2,0,1,2,0.9262919597088397,1.1953193724091502,-0.7266130964452053,-0.7325044296539646,1.3757530421229895,-0.6324555320336759,0.6324555320336759,-0.05097800327463554
28,midsize car,32,4.0,2.0,fwd,gas,37,hyundai,elantra,a,2017,9,15.920398009950251,0.49875311720698257,medium,front_wheel,7,high,0,0,0,0,0,1,0,13,2,2,2,0,1,2,0.8034415671745109,1.0614786446353244,-0.7266130964452053,-0.7325044296539646,1.229254654288015,-0.6324555320336759,0.6324555320336759,-0.05171661918610208
26,midsize car,29,4.0,2.0,fwd,gas,36,hyundai,elantra,m,2017,10,14.427860696517415,0.49875311720698257,medium,front_wheel,7,medium,0,0,0,0,0,0,1,13,2,2,2,1,1,2,0.5577407821058531,0.6599564613138468,-0.7266130964452053,-0.7325044296539646,1.0827562664530401,-0.6324555320336759,0.6324555320336759,-0.053932466920501694
18,small sport utility vehicle,21,6.0,3.3,fwd,gas,25,hyundai,santa fe fwd,a,2017,7,6.344410876132931,0.5490848585690515,suv_small,front_wheel,7,medium,1,0,0,0,0,1,0,13,7,2,2,0,6,2,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.3013302864979991,-0.5287259997316814,-0.6324555320336759,0.6324555320336759,-0.0659333018808251
17,small sport utility vehicle,20,6.0,3.3,fwd,gas,23,hyundai,santa fe ultimate fwd,a,2017,6,6.042296072507553,0.5490848585690515,suv_small,front_wheel,7,low,1,0,0,0,0,1,0,13,7,2,2,0,6,2,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.8217227754016309,-0.6324555320336759,0.6324555320336759,-0.06638182695093016
18,small sport utility vehicle,20,6.0,3.3,awd,gas,24,hyundai,santa fe awd,a,2017,6,6.042296072507553,0.5490848585690515,suv_small,all_wheel,7,low,1,0,0,0,0,1,0,13,7,1,2,0,6,0,-0.4250623581687781,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.06638182695093016
17,small sport utility vehicle,19,6.0,3.3,awd,gas,22,hyundai,santa fe ultimate awd,a,2017,5,5.740181268882176,0.5490848585690515,suv_small,all_wheel,7,low,1,0,0,0,0,1,0,13,7,1,2,0,6,0,-0.547912750703107,-0.6784508164244121,0.3943888756301469,0.3013302864979991,-0.9682211632366056,-0.6324555320336759,0.6324555320336759,-0.06683035202103522
21,small sport utility vehicle,24,4.0,2.4,fwd,gas,27,hyundai,santa fe sport fwd,a,2017,6,9.958506224066392,0.5985037406483791,suv_small,front_wheel,7,medium,0,0,0,0,0,1,0,13,7,2,2,0,6,2,-0.056511180565791394,-0.009247177555282664,-0.7266130964452053,-0.414401440068745,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.06056775093844799
20,small sport utility vehicle,22,4.0,2.4,awd,gas,26,hyundai,santa fe sport awd,a,2017,6,9.128630705394192,0.5985037406483791,suv_small,all_wheel,7,medium,0,0,0,0,0,1,0,13,7,1,2,0,6,0,-0.17936157310012027,-0.2769286331029344,-0.7266130964452053,-0.414401440068745,-0.38222761189670673,-0.6324555320336759,0.6324555320336759,-0.06179979905632993
22,small sport utility vehicle,25,4.0,2.4,fwd,gas,29,kia,sportage fwd,a,2017,7,10.37344398340249,0.5985037406483791,suv_small,front_wheel,7,medium,0,0,0,0,0,1,0,17,7,2,2,0,6,2,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.414401440068745,0.057267551608217344,-0.6324555320336759,0.6324555320336759,-0.05995172687950702
23,small sport utility vehicle,26,4.0,2.4,fwd,gas,30,kia,sportage fe fwd,a,2017,7,10.78838174273859,0.5985037406483791,suv_small,front_wheel,7,medium,0,0,0,0,0,1,0,17,7,2,2,0,6,2,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.414401440068745,0.20376593944319205,-0.6324555320336759,0.6324555320336759,-0.05933570282056604
21,small sport utility vehicle,23,4.0,2.0,fwd,gas,26,kia,sportage fwd,a,2017,5,11.442786069651742,0.49875311720698257,suv_small,front_wheel,7,medium,0,0,0,0,0,1,0,17,7,2,2,0,6,2,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.38222761189670673,-0.6324555320336759,0.6324555320336759,-0.05836416238930092
21,small sport utility vehicle,23,4.0,2.4,awd,gas,25,kia,sportage awd,a,2017,4,9.543568464730292,0.5985037406483791,suv_small,all_wheel,7,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.414401440068745,-0.5287259997316814,-0.6324555320336759,0.6324555320336759,-0.06118377499738896
21,small sport utility vehicle,22,4.0,2.4,awd,gas,25,kia,sportage fe awd,a,2017,4,9.128630705394192,0.5985037406483791,suv_small,all_wheel,7,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.056511180565791394,-0.2769286331029344,-0.7266130964452053,-0.414401440068745,-0.5287259997316814,-0.6324555320336759,0.6324555320336759,-0.06179979905632993
20,small sport utility vehicle,21,4.0,2.0,awd,gas,23,kia,sportage awd,a,2017,3,10.447761194029852,0.49875311720698257,suv_small,all_wheel,7,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.17936157310012027,-0.4107693608767603,-0.7266130964452053,-0.7325044296539646,-0.8217227754016309,-0.6324555320336759,0.6324555320336759,-0.05984139421223401
19,small sport utility vehicle,22,6.0,3.6,fwd,gas,27,cadillac,xt5,a,2017,8,6.094182825484765,0.5990016638935108,suv_small,front_wheel,7,medium,1,1,0,0,0,1,0,6,7,2,2,0,6,2,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.539907528686914,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.06630479494443012
18,small sport utility vehicle,21,6.0,3.6,awd,gas,26,cadillac,xt5 awd,a,2017,8,5.8171745152354575,0.5990016638935108,suv_small,all_wheel,7,medium,1,1,0,0,0,1,0,6,7,1,2,0,6,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.539907528686914,-0.38222761189670673,-0.6324555320336759,0.6324555320336759,-0.0667160464630029
33,compact car,36,3.0,1.2,fwd,gas,41,mitsubishi,mirage,m,2017,8,29.75206611570248,0.39867109634551495,small,front_wheel,7,high,0,0,0,0,0,0,1,22,0,2,2,1,3,2,1.4176935298461553,1.596841555730628,-1.2871140824828815,-1.368710408824404,1.8152482056279138,-0.6324555320336759,0.6324555320336759,-0.031181875994586057
37,compact car,39,3.0,1.2,fwd,gas,43,mitsubishi,mirage,a,2017,6,32.231404958677686,0.39867109634551495,small,front_wheel,7,high,0,0,0,0,0,1,0,22,0,2,2,0,3,2,1.9090950999834708,1.9983637390521056,-1.2871140824828815,-1.368710408824404,2.108244981297863,-0.6324555320336759,0.6324555320336759,-0.02750100496471562
18,minivan,22,6.0,3.6,fwd,gas,28,chrysler,pacifica,a,2017,10,6.094182825484765,0.5990016638935108,minivan,front_wheel,7,medium,1,0,0,0,0,1,0,8,5,2,2,0,2,2,-0.4250623581687781,-0.2769286331029344,0.3943888756301469,0.539907528686914,-0.08923083622675736,-0.6324555320336759,0.6324555320336759,-0.06630479494443012
121,subcompact car,112,0.0,0.0,rwd,electricity,102,mitsubishi,i-miev,a,2017,-19,11200.0,0.0,small,rear_wheel,7,very_high,0,0,1,0,0,1,0,22,11,3,1,0,3,3,12.228528072867096,11.768736866541396,-2.96861704059591,-2.3230193775800627,10.75164986356137,-0.6324555320336759,0.6324555320336759,16.5523690705817
14,two seater,17,10.0,5.2,awd,gas,22,audi,r8,a,2017,8,3.2629558541266794,0.5194805194805195,sports,all_wheel,7,low,1,1,0,0,0,1,0,2,12,1,2,0,4,0,-0.9164639283060936,-0.9461322719720638,2.6363928197808515,1.8123194870277928,-0.9682211632366056,-0.6324555320336759,0.6324555320336759,-0.0705080854173669
14,two seater,17,10.0,5.2,awd,gas,22,audi,r8 spyder,a,2017,8,3.2629558541266794,0.5194805194805195,sports,all_wheel,7,low,1,1,0,0,0,1,0,2,12,1,2,0,4,0,-0.9164639283060936,-0.9461322719720638,2.6363928197808515,1.8123194870277928,-0.9682211632366056,-0.6324555320336759,0.6324555320336759,-0.0705080854173669
24,compact car,27,4.0,2.0,awd,gas,31,audi,a4 quattro,a,2017,7,13.432835820895523,0.49875311720698257,small,all_wheel,7,medium,0,1,0,0,0,1,0,2,0,1,2,0,3,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,-0.6324555320336759,0.6324555320336759,-0.05540969874343478
25,compact car,28,4.0,2.0,fwd,gas,33,audi,a4,a,2017,8,13.93034825870647,0.49875311720698257,small,front_wheel,7,medium,0,1,0,0,0,1,0,2,0,2,2,0,3,2,0.43489038957152415,0.5261157335400208,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,-0.6324555320336759,0.6324555320336759,-0.054671082831968226
20,compact car,23,4.0,2.0,awd,gas,27,subaru,wrx,m,2017,7,11.442786069651742,0.49875311720698257,small,all_wheel,7,medium,0,0,0,0,0,0,1,27,0,1,2,1,3,0,-0.17936157310012027,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.05836416238930092
18,compact car,21,4.0,2.0,awd,gas,24,subaru,wrx,a,2017,6,10.447761194029852,0.49875311720698257,small,all_wheel,7,medium,0,0,0,0,0,1,0,27,0,1,2,0,3,0,-0.4250623581687781,-0.4107693608767603,-0.7266130964452053,-0.7325044296539646,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.05984139421223401
17,compact car,19,4.0,2.5,awd,gas,23,subaru,wrx,m,2017,6,7.569721115537849,0.6234413965087282,small,all_wheel,7,low,0,0,0,0,0,0,1,27,0,1,2,1,3,0,-0.547912750703107,-0.6784508164244121,-0.7266130964452053,-0.33487569267244005,-0.8217227754016309,-0.6324555320336759,0.6324555320336759,-0.06411418426581734
19,large car,22,6.0,3.0,awd,gas,28,bmw,740i xdrive,a,2017,9,7.308970099667775,0.49916805324459235,large,all_wheel,7,medium,1,1,0,0,0,1,0,4,1,1,2,0,0,0,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.08923083622675736,-0.6324555320336759,0.6324555320336759,-0.06450129991281527
20,small sport utility vehicle,23,6.0,3.5,fwd,gas,28,acura,rdx fwd,a,2017,8,6.552706552706553,0.5823627287853578,suv_small,front_wheel,7,medium,1,1,0,0,0,1,0,0,7,2,2,0,6,2,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.4603817812906091,-0.08923083622675736,-0.6324555320336759,0.6324555320336759,-0.0656240623738011
19,small sport utility vehicle,22,6.0,3.5,awd,gas,27,acura,rdx awd,a,2017,8,6.267806267806268,0.5823627287853578,suv_small,all_wheel,7,medium,1,1,0,0,0,1,0,0,7,1,2,0,6,0,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.4603817812906091,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.06604703045985459
43,compact car,42,4.0,1.5,fwd,gas,42,chevrolet,volt,a,2017,-1,27.81456953642384,0.3740648379052369,small,front_wheel,7,very_high,0,0,0,0,0,1,0,7,0,2,2,0,3,2,2.6461974551894443,2.399885922373583,-0.7266130964452053,-1.1301331666354892,1.9617465934628884,-0.6324555320336759,0.6324555320336759,-0.03405831825633912
15,two seater,18,8.0,5.0,awd,gas,23,jaguar,f-type r awd coupe,a,2017,8,3.5928143712574854,0.6242197253433208,sports,all_wheel,7,low,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.6324555320336759,0.6324555320336759,-0.07001837153130291
15,two seater,18,8.0,5.0,awd,gas,23,jaguar,f-type r awd convertible,a,2017,8,3.5928143712574854,0.6242197253433208,sports,all_wheel,7,low,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,1.6532679922351827,-0.8217227754016309,-0.6324555320336759,0.6324555320336759,-0.07001837153130291
20,two seater,23,6.0,3.0,rwd,gas,28,jaguar,f-type coupe,a,2017,8,7.641196013289037,0.49916805324459235,sports,rear_wheel,7,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,-0.08923083622675736,-0.6324555320336759,0.6324555320336759,-0.0640080713473509
20,two seater,23,6.0,3.0,rwd,gas,28,jaguar,f-type convertible,a,2017,8,7.641196013289037,0.49916805324459235,sports,rear_wheel,7,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,-0.08923083622675736,-0.6324555320336759,0.6324555320336759,-0.0640080713473509
19,two seater,22,6.0,3.0,rwd,gas,27,jaguar,f-type s coupe,a,2017,8,7.308970099667775,0.49916805324459235,sports,rear_wheel,7,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.06450129991281527
19,two seater,22,6.0,3.0,rwd,gas,27,jaguar,f-type s convertible,a,2017,8,7.308970099667775,0.49916805324459235,sports,rear_wheel,7,medium,1,1,0,0,0,1,0,15,12,3,2,0,4,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.23572922406173205,-0.6324555320336759,0.6324555320336759,-0.06450129991281527
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd coupe,a,2017,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,7,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,-0.6324555320336759,0.6324555320336759,-0.06499452847827963
18,two seater,21,6.0,3.0,awd,gas,26,jaguar,f-type s awd convertible,a,2017,8,6.9767441860465125,0.49916805324459235,sports,all_wheel,7,medium,1,1,0,0,0,1,0,15,12,1,2,0,4,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.38222761189670673,-0.6324555320336759,0.6324555320336759,-0.06499452847827963
16,two seater,19,6.0,3.0,rwd,gas,24,jaguar,f-type coupe,m,2017,8,6.312292358803987,0.49916805324459235,sports,rear_wheel,7,low,1,1,0,0,0,0,1,15,12,3,2,1,4,3,-0.6707631432374358,-0.6784508164244121,0.3943888756301469,0.06275304430908452,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.06598098560920837
16,two seater,19,6.0,3.0,rwd,gas,24,jaguar,f-type convertible,m,2017,8,6.312292358803987,0.49916805324459235,sports,rear_wheel,7,low,1,1,0,0,0,0,1,15,12,3,2,1,4,3,-0.6707631432374358,-0.6784508164244121,0.3943888756301469,0.06275304430908452,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.06598098560920837
15,two seater,18,6.0,3.0,rwd,gas,24,jaguar,f-type s coupe,m,2017,9,5.980066445182724,0.49916805324459235,sports,rear_wheel,7,low,1,1,0,0,0,0,1,15,12,3,2,1,4,3,-0.7936135357717647,-0.8122915441982379,0.3943888756301469,0.06275304430908452,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.06647421417467274
15,two seater,18,6.0,3.0,rwd,gas,24,jaguar,f-type s convertible,m,2017,9,5.980066445182724,0.49916805324459235,sports,rear_wheel,7,low,1,1,0,0,0,0,1,15,12,3,2,1,4,3,-0.7936135357717647,-0.8122915441982379,0.3943888756301469,0.06275304430908452,-0.6752243875666561,-0.6324555320336759,0.6324555320336759,-0.06647421417467274
22,minicompact car,25,4.0,2.0,fwd,gas,31,mini,john cooper works convertible,m,2017,9,12.437810945273633,0.49875311720698257,small,front_wheel,7,medium,0,0,0,0,0,0,1,21,4,2,2,1,3,2,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,-0.6324555320336759,0.6324555320336759,-0.05688693056636785
26,small sport utility vehicle,28,4.0,1.5,fwd,gas,32,chevrolet,equinox fwd,a,2018,6,18.543046357615893,0.3740648379052369,suv_small,front_wheel,6,medium,0,0,0,0,0,1,0,7,7,2,2,0,6,2,0.5577407821058531,0.5261157335400208,-0.7266130964452053,-1.1301331666354892,0.4967627151131414,-0.31622776601683794,0.31622776601683794,-0.04782298828856986
24,small sport utility vehicle,26,4.0,1.5,awd,gas,30,chevrolet,equinox awd,a,2018,6,17.218543046357617,0.3740648379052369,suv_small,all_wheel,6,medium,0,0,0,0,0,1,0,7,7,1,2,0,6,0,0.31203999703719526,0.2584342779923691,-0.7266130964452053,-1.1301331666354892,0.20376593944319205,-0.31622776601683794,0.31622776601683794,-0.04978936972174568
24,subcompact car,27,4.0,2.0,awd,gas,34,audi,a5 cabriolet quattro,a,2018,10,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,1,0,2,11,1,2,0,3,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
24,subcompact car,27,4.0,2.0,awd,gas,33,audi,a5 quattro,m,2018,9,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,0,1,2,11,1,2,1,3,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
24,compact car,27,4.0,2.0,awd,gas,34,audi,a4 quattro,a,2018,10,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,1,0,2,0,1,2,0,3,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
